order_id,user_id,order_date,total_amount,order_status
24451,8116,2024-10-08 11:01:53,2189.41,已完成
24452,8116,2024-10-08 11:01:53,20236.49,已完成
24453,8117,2024-10-29 12:59:07,283.0,已完成
24454,8117,2024-10-29 12:59:07,7600.9,已完成
24455,8117,2024-10-29 12:59:07,10760.12,已完成
24456,8118,2025-01-07 21:51:10,141.95,已取消
24457,8119,2025-01-09 15:24:23,100.9,已取消
24458,8119,2025-01-09 15:24:23,170.63,已取消
24459,8120,2026-02-21 12:52:30,22833.35,已完成
24460,8121,2024-09-06 19:24:48,242.51,已完成
24461,8121,2024-09-06 19:24:48,350.25,已完成
24462,8122,2026-04-19 18:26:37,173.94,已完成
24463,8123,2024-10-14 18:41:17,1224.23,已取消
24464,8123,2024-10-14 18:41:17,1213.13,已取消
24465,8123,2024-10-14 18:41:17,3539.39,已取消
24466,8123,2024-10-14 18:41:17,2713.45,已取消
24467,8124,2025-08-17 19:35:42,1799.76,已完成
24468,8124,2025-08-17 19:35:42,1564.98,已完成
24469,8124,2025-08-17 19:35:42,3327.9,已完成
24470,8124,2025-08-17 19:35:42,22048.76,已完成
24471,8125,2025-03-09 22:28:29,19407.41,已支付
24472,8125,2025-03-09 22:28:29,19603.79,已支付
24473,8126,2025-07-13 12:03:37,13942.82,已支付
24474,8127,2026-04-02 20:43:54,20750.17,已完成
24475,8127,2026-04-02 20:43:54,60951.27,已完成
24476,8127,2026-04-02 20:43:54,83692.13,已完成
24477,8127,2026-04-02 20:43:54,43747.29,已完成
24478,8127,2026-04-02 20:43:54,77871.85,已完成
24479,8128,2026-01-28 16:06:00,1661.31,已完成
24480,8128,2026-01-28 16:06:00,17699.01,已完成
24481,8129,2025-08-01 20:49:51,36.54,已取消
24482,8129,2025-08-01 20:49:51,1845.34,已取消
24483,8129,2025-08-01 20:49:51,1168.86,已取消
24484,8129,2025-08-01 20:49:51,3737.47,已取消
24485,8129,2025-08-01 20:49:51,2660.34,已取消
24486,8130,2026-03-01 18:28:16,1852.66,已完成
24487,8130,2026-03-01 18:28:16,13813.11,已完成
24488,8130,2026-03-01 18:28:16,16624.3,已完成
24489,8131,2025-03-13 19:22:31,18312.72,已支付
24490,8131,2025-03-13 19:22:31,21595.28,已支付
24491,8132,2025-12-25 22:59:40,705.57,已支付
24492,8132,2025-12-25 22:59:40,16454.64,已支付
24493,8132,2025-12-25 22:59:40,16699.56,已支付
24494,8133,2025-03-25 10:59:25,67.41,已取消
24495,8133,2025-03-25 10:59:25,241.2,已取消
24496,8133,2025-03-25 10:59:25,604.86,已取消
24497,8134,2024-12-23 05:45:07,39107.93,已支付
24498,8134,2024-12-23 05:45:07,21170.03,已支付
24499,8135,2024-12-29 03:29:57,26.42,已支付
24500,8135,2024-12-29 03:29:57,169.11,已支付
24501,8136,2024-11-13 19:19:05,8742.83,已完成
24502,8136,2024-11-13 19:19:05,17792.64,已完成
24503,8136,2024-11-13 19:19:05,12681.6,已完成
24504,8137,2025-10-15 12:07:15,21.68,已取消
24505,8137,2025-10-15 12:07:15,377.49,已取消
24506,8137,2025-10-15 12:07:15,394.94,已取消
24507,8137,2025-10-15 12:07:15,2145.63,已取消
24508,8138,2025-06-23 11:41:39,95.56,已完成
24509,8138,2025-06-23 11:41:39,5029.38,已完成
24510,8138,2025-06-23 11:41:39,23916.57,已完成
24511,8139,2026-01-25 15:35:35,959.02,已取消
24512,8139,2026-01-25 15:35:35,566.23,已取消
24513,8140,2025-01-01 18:52:11,4071.64,已取消
24514,8140,2025-01-01 18:52:11,6542.1,已取消
24515,8140,2025-01-01 18:52:11,6265.55,已取消
24516,8141,2026-01-08 21:03:14,17591.26,已支付
24517,8141,2026-01-08 21:03:14,29797.62,已支付
24518,8141,2026-01-08 21:03:14,60688.28,已支付
24519,8141,2026-01-08 21:03:14,72086.9,已支付
24520,8142,2025-01-05 20:02:06,850.43,已支付
24521,8142,2025-01-05 20:02:06,1595.58,已支付
24522,8142,2025-01-05 20:02:06,2839.8,已支付
24523,8142,2025-01-05 20:02:06,40144.54,已支付
24524,8142,2025-01-05 20:02:06,42177.12,已支付
24525,8143,2025-09-18 18:05:36,1422.57,已完成
24526,8143,2025-09-18 18:05:36,1501.98,已完成
24527,8144,2024-12-12 14:10:24,95.76,已取消
24528,8145,2025-08-03 17:07:57,4462.95,已支付
24529,8146,2025-08-25 11:34:13,3196.08,已取消
24530,8147,2026-01-17 19:07:02,55.88,已支付
24531,8147,2026-01-17 19:07:02,886.67,已支付
24532,8147,2026-01-17 19:07:02,2463.87,已支付
24533,8147,2026-01-17 19:07:02,4979.4,已支付
24534,8147,2026-01-17 19:07:02,20035.04,已支付
24535,8148,2025-04-15 14:34:45,24639.73,已完成
24536,8148,2025-04-15 14:34:45,13066.37,已完成
24537,8148,2025-04-15 14:34:45,33505.25,已完成
24538,8148,2025-04-15 14:34:45,62918.03,已完成
24539,8149,2025-06-01 20:23:55,86.92,已完成
24540,8150,2025-10-31 22:12:31,1630.1,已支付
24541,8150,2025-10-31 22:12:31,6382.26,已支付
24542,8150,2025-10-31 22:12:31,20384.95,已支付
24543,8150,2025-10-31 22:12:31,47083.2,已支付
24544,8151,2025-04-27 19:51:44,16554.2,已完成
24545,8152,2025-10-04 23:29:33,5164.23,已支付
24546,8153,2026-01-09 13:37:40,1447.29,已完成
24547,8153,2026-01-09 13:37:40,9808.73,已完成
24548,8154,2024-09-25 21:11:17,4914.81,已完成
24549,8154,2024-09-25 21:11:17,11004.51,已完成
24550,8154,2024-09-25 21:11:17,19116.07,已完成
24551,8154,2024-09-25 21:11:17,25793.18,已完成
24552,8154,2024-09-25 21:11:17,31344.33,已完成
24553,8155,2025-06-04 19:00:00,3312.08,已取消
24554,8156,2024-07-02 21:18:27,12819.24,已完成
24555,8156,2024-07-02 21:18:27,12891.18,已完成
24556,8156,2024-07-02 21:18:27,13035.45,已完成
24557,8157,2025-12-30 21:49:59,171.31,已取消
24558,8157,2025-12-30 21:49:59,3794.81,已取消
24559,8157,2025-12-30 21:49:59,2138.97,已取消
24560,8157,2025-12-30 21:49:59,2655.38,已取消
24561,8157,2025-12-30 21:49:59,5567.73,已取消
24562,8158,2025-03-11 19:11:25,4128.02,已支付
24563,8158,2025-03-11 19:11:25,21889.71,已支付
24564,8158,2025-03-11 19:11:25,29351.08,已支付
24565,8159,2026-05-15 18:35:40,220.71,已完成
24566,8159,2026-05-15 18:35:40,7627.03,已完成
24567,8160,2024-05-30 18:32:32,656.5,已完成
24568,8161,2026-01-12 22:07:59,24.55,已取消
24569,8161,2026-01-12 22:07:59,110.94,已取消
24570,8162,2024-09-08 00:48:12,164.31,已完成
24571,8162,2024-09-08 00:48:12,7722.37,已完成
24572,8163,2025-11-24 06:28:47,77.7,已取消
24573,8163,2025-11-24 06:28:47,157.99,已取消
24574,8163,2025-11-24 06:28:47,330.61,已取消
24575,8164,2025-09-04 20:04:08,225.98,已完成
24576,8164,2025-09-04 20:04:08,6024.01,已完成
24577,8165,2025-10-11 23:03:15,704.34,已完成
24578,8165,2025-10-11 23:03:15,18594.99,已完成
24579,8166,2025-09-15 08:42:23,1934.53,已取消
24580,8166,2025-09-15 08:42:23,1934.53,已取消
24581,8166,2025-09-15 08:42:23,4393.87,已取消
24582,8166,2025-09-15 08:42:23,2745.99,已取消
24583,8166,2025-09-15 08:42:23,2745.99,已取消
24584,8167,2024-07-12 20:57:12,7707.74,已完成
24585,8167,2024-07-12 20:57:12,51077.83,已完成
24586,8167,2024-07-12 20:57:12,69754.15,已完成
24587,8168,2026-01-11 23:54:42,215.82,已完成
24588,8168,2026-01-11 23:54:42,15794.58,已完成
24589,8168,2026-01-11 23:54:42,36023.08,已完成
24590,8168,2026-01-11 23:54:42,34109.83,已完成
24591,8168,2026-01-11 23:54:42,50588.74,已完成
24592,8169,2025-10-25 19:06:54,116.75,已完成
24593,8169,2025-10-25 19:06:54,7246.17,已完成
24594,8169,2025-10-25 19:06:54,18139.46,已完成
24595,8169,2025-10-25 19:06:54,25590.56,已完成
24596,8170,2026-05-13 23:32:30,4629.47,已完成
24597,8170,2026-05-13 23:32:30,2697.16,已完成
24598,8171,2024-10-08 19:07:06,5405.86,已完成
24599,8171,2024-10-08 19:07:06,8754.61,已完成
24600,8171,2024-10-08 19:07:06,16484.58,已完成
24601,8171,2024-10-08 19:07:06,37768.49,已完成
24602,8172,2025-10-29 00:53:37,1312.17,已取消
24603,8173,2025-10-05 12:10:18,1171.91,已完成
24604,8173,2025-10-05 12:10:18,810.72,已完成
24605,8173,2025-10-05 12:10:18,2690.56,已完成
24606,8173,2025-10-05 12:10:18,14426.46,已完成
24607,8174,2025-03-28 21:13:24,127.99,已支付
24608,8174,2025-03-28 21:13:24,929.25,已支付
24609,8175,2026-05-19 14:19:59,14490.92,已支付
24610,8175,2026-05-19 14:19:59,42491.93,已支付
24611,8175,2026-05-19 14:19:59,33514.51,已支付
24612,8175,2026-05-19 14:19:59,54819.8,已支付
24613,8175,2026-05-19 14:19:59,41033.15,已支付
24614,8176,2025-07-16 07:00:24,243.14,已完成
24615,8176,2025-07-16 07:00:24,1791.55,已完成
24616,8177,2026-03-04 21:52:42,93.75,已支付
24617,8177,2026-03-04 21:52:42,4389.63,已支付
24618,8178,2026-04-15 15:55:19,1746.56,已完成
24619,8178,2026-04-15 15:55:19,2521.08,已完成
24620,8179,2025-07-01 12:33:27,1682.65,已支付
24621,8179,2025-07-01 12:33:27,1854.57,已支付
24622,8179,2025-07-01 12:33:27,4388.87,已支付
24623,8179,2025-07-01 12:33:27,3706.61,已支付
24624,8179,2025-07-01 12:33:27,39838.84,已支付
24625,8180,2025-06-28 05:27:18,5769.29,已完成
24626,8180,2025-06-28 05:27:18,2952.71,已完成
24627,8181,2025-12-07 16:17:30,336.3,已取消
24628,8181,2025-12-07 16:17:30,1070.21,已取消
24629,8181,2025-12-07 16:17:30,1140.6,已取消
24630,8182,2024-12-25 11:44:14,5580.6,已完成
24631,8182,2024-12-25 11:44:14,4121.79,已完成
24632,8182,2024-12-25 11:44:14,7487.6,已完成
24633,8182,2024-12-25 11:44:14,14984.13,已完成
24634,8183,2025-12-31 23:02:53,1166.39,已取消
24635,8183,2025-12-31 23:02:53,2821.01,已取消
24636,8183,2025-12-31 23:02:53,4475.63,已取消
24637,8183,2025-12-31 23:02:53,2963.4,已取消
24638,8183,2025-12-31 23:02:53,4634.98,已取消
24639,8184,2025-04-21 01:32:14,2056.87,已支付
24640,8185,2025-10-24 18:50:30,431.61,已支付
24641,8185,2025-10-24 18:50:30,524.0,已支付
24642,8186,2026-02-20 20:18:33,16942.77,已完成
24643,8186,2026-02-20 20:18:33,23507.53,已完成
24644,8186,2026-02-20 20:18:33,25453.3,已完成
24645,8186,2026-02-20 20:18:33,61229.89,已完成
24646,8186,2026-02-20 20:18:33,112875.8,已完成
24647,8187,2025-11-01 12:53:13,7.26,已取消
24648,8187,2025-11-01 12:53:13,1433.32,已取消
24649,8187,2025-11-01 12:53:13,3697.54,已取消
24650,8187,2025-11-01 12:53:13,3231.27,已取消
24651,8187,2025-11-01 12:53:13,3720.17,已取消
24652,8188,2025-09-24 21:13:29,5212.17,已完成
24653,8189,2025-08-04 17:26:16,4856.38,已支付
24654,8189,2025-08-04 17:26:16,10283.2,已支付
24655,8189,2025-08-04 17:26:16,20934.92,已支付
24656,8189,2025-08-04 17:26:16,43453.57,已支付
24657,8189,2025-08-04 17:26:16,81310.37,已支付
24658,8190,2025-12-06 17:32:38,212.78,已取消
24659,8190,2025-12-06 17:32:38,647.99,已取消
24660,8190,2025-12-06 17:32:38,769.63,已取消
24661,8190,2025-12-06 17:32:38,896.56,已取消
24662,8191,2025-11-12 23:25:11,514.57,已取消
24663,8191,2025-11-12 23:25:11,711.82,已取消
24664,8191,2025-11-12 23:25:11,994.17,已取消
24665,8192,2024-11-14 20:22:07,15635.68,已完成
24666,8192,2024-11-14 20:22:07,16011.45,已完成
24667,8192,2024-11-14 20:22:07,17420.77,已完成
24668,8192,2024-11-14 20:22:07,33807.99,已完成
24669,8192,2024-11-14 20:22:07,34161.63,已完成
24670,8193,2025-06-29 23:13:09,542.04,已支付
24671,8193,2025-06-29 23:13:09,8994.12,已支付
24672,8193,2025-06-29 23:13:09,13385.49,已支付
24673,8193,2025-06-29 23:13:09,28764.63,已支付
24674,8193,2025-06-29 23:13:09,49769.27,已支付
24675,8194,2025-07-16 13:31:50,3385.0,已取消
24676,8194,2025-07-16 13:31:50,5846.26,已取消
24677,8194,2025-07-16 13:31:50,8021.58,已取消
24678,8195,2026-04-19 01:55:47,81.65,已完成
24679,8195,2026-04-19 01:55:47,13470.62,已完成
24680,8195,2026-04-19 01:55:47,69883.19,已完成
24681,8196,2025-11-27 11:58:47,62.81,已完成
24682,8196,2025-11-27 11:58:47,3483.89,已完成
24683,8196,2025-11-27 11:58:47,12092.09,已完成
24684,8196,2025-11-27 11:58:47,19400.83,已完成
24685,8197,2025-03-23 16:16:07,105.38,已取消
24686,8197,2025-03-23 16:16:07,1186.67,已取消
24687,8198,2025-07-22 21:37:25,2006.74,已完成
24688,8198,2025-07-22 21:37:25,2167.37,已完成
24689,8199,2026-01-18 16:11:34,14015.24,已支付
24690,8199,2026-01-18 16:11:34,32356.18,已支付
24691,8199,2026-01-18 16:11:34,32425.8,已支付
24692,8200,2025-07-26 16:49:36,2080.44,已完成
24693,8201,2026-04-20 18:12:02,16959.77,已完成
24694,8201,2026-04-20 18:12:02,17013.95,已完成
24695,8201,2026-04-20 18:12:02,17586.74,已完成
24696,8202,2025-11-25 22:43:20,24.82,已取消
24697,8202,2025-11-25 22:43:20,197.88,已取消
24698,8202,2025-11-25 22:43:20,568.28,已取消
24699,8202,2025-11-25 22:43:20,1468.09,已取消
24700,8202,2025-11-25 22:43:20,2555.87,已取消
24701,8203,2025-12-06 16:04:07,3704.17,已完成
24702,8204,2024-08-16 21:02:45,22.48,已取消
24703,8204,2024-08-16 21:02:45,1083.75,已取消
24704,8204,2024-08-16 21:02:45,3575.55,已取消
24705,8205,2026-04-19 04:53:11,1507.54,已支付
24706,8206,2025-12-30 18:47:07,5346.2,已完成
24707,8206,2025-12-30 18:47:07,16952.31,已完成
24708,8206,2025-12-30 18:47:07,21710.01,已完成
24709,8206,2025-12-30 18:47:07,37920.57,已完成
24710,8206,2025-12-30 18:47:07,30360.42,已完成
24711,8207,2026-02-20 02:54:51,407.55,已完成
24712,8208,2025-07-17 15:30:35,5720.86,已完成
24713,8209,2024-05-31 12:34:32,1942.45,已支付
24714,8209,2024-05-31 12:34:32,10401.39,已支付
24715,8210,2025-07-29 20:22:47,9126.24,已完成
24716,8210,2025-07-29 20:22:47,9485.37,已完成
24717,8210,2025-07-29 20:22:47,10408.22,已完成
24718,8210,2025-07-29 20:22:47,20098.19,已完成
24719,8210,2025-07-29 20:22:47,21340.25,已完成
24720,8211,2026-05-16 18:11:14,15317.74,已支付
24721,8212,2024-11-12 22:24:35,422.76,已支付
24722,8212,2024-11-12 22:24:35,4313.92,已支付
24723,8213,2024-07-20 09:50:30,15676.51,已支付
24724,8214,2025-08-11 23:56:28,1553.76,已完成
24725,8214,2025-08-11 23:56:28,13138.93,已完成
24726,8214,2025-08-11 23:56:28,14660.89,已完成
24727,8214,2025-08-11 23:56:28,16988.15,已完成
24728,8215,2025-03-22 20:17:55,13685.42,已完成
24729,8215,2025-03-22 20:17:55,21697.58,已完成
24730,8215,2025-03-22 20:17:55,23041.77,已完成
24731,8215,2025-03-22 20:17:55,38803.09,已完成
24732,8216,2026-03-08 18:06:28,322.48,已取消
24733,8217,2025-10-11 12:50:43,768.17,已取消
24734,8217,2025-10-11 12:50:43,1548.12,已取消
24735,8217,2025-10-11 12:50:43,1754.2,已取消
24736,8217,2025-10-11 12:50:43,2080.0,已取消
24737,8218,2024-08-17 16:25:51,142.47,已取消
24738,8219,2024-12-07 11:17:26,236.69,已完成
24739,8219,2024-12-07 11:17:26,17659.86,已完成
24740,8220,2024-08-26 04:53:06,305.98,已取消
24741,8220,2024-08-26 04:53:06,203.28,已取消
24742,8220,2024-08-26 04:53:06,1606.52,已取消
24743,8221,2025-10-12 22:00:37,2836.46,已支付
24744,8222,2025-01-11 23:01:26,10.97,已取消
24745,8222,2025-01-11 23:01:26,81.6,已取消
24746,8222,2025-01-11 23:01:26,187.86,已取消
24747,8222,2025-01-11 23:01:26,297.17,已取消
24748,8222,2025-01-11 23:01:26,260.15,已取消
24749,8223,2025-07-03 20:09:38,1479.55,已完成
24750,8224,2025-10-11 14:46:05,532.87,已完成
24751,8224,2025-10-11 14:46:05,32782.41,已完成
24752,8224,2025-10-11 14:46:05,33016.08,已完成
24753,8224,2025-10-11 14:46:05,41930.86,已完成
24754,8224,2025-10-11 14:46:05,58366.63,已完成
24755,8225,2025-05-29 14:45:46,3604.38,已完成
24756,8225,2025-05-29 14:45:46,15237.85,已完成
24757,8225,2025-05-29 14:45:46,18438.9,已完成
24758,8226,2025-08-28 20:42:37,26682.86,已完成
24759,8226,2025-08-28 20:42:37,16558.91,已完成
24760,8226,2025-08-28 20:42:37,50586.44,已完成
24761,8226,2025-08-28 20:42:37,35862.61,已完成
24762,8226,2025-08-28 20:42:37,66217.8,已完成
24763,8227,2025-08-29 18:26:16,8091.15,已完成
24764,8228,2026-01-09 00:47:13,201.67,已取消
24765,8228,2026-01-09 00:47:13,411.07,已取消
24766,8228,2026-01-09 00:47:13,1105.08,已取消
24767,8229,2025-01-30 17:36:33,18052.08,已完成
24768,8229,2025-01-30 17:36:33,20372.19,已完成
24769,8229,2025-01-30 17:36:33,11502.44,已完成
24770,8230,2026-02-03 09:44:32,139.88,已完成
24771,8230,2026-02-03 09:44:32,6518.53,已完成
24772,8230,2026-02-03 09:44:32,14341.89,已完成
24773,8230,2026-02-03 09:44:32,16444.8,已完成
24774,8230,2026-02-03 09:44:32,21201.15,已完成
24775,8231,2026-02-14 23:11:45,20771.72,已完成
24776,8231,2026-02-14 23:11:45,20993.33,已完成
24777,8231,2026-02-14 23:11:45,61834.9,已完成
24778,8232,2025-08-25 09:55:13,648.54,已取消
24779,8233,2025-07-23 15:20:10,1818.35,已完成
24780,8233,2025-07-23 15:20:10,16945.63,已完成
24781,8233,2025-07-23 15:20:10,35546.18,已完成
24782,8233,2025-07-23 15:20:10,34821.87,已完成
24783,8234,2025-07-20 12:18:10,101.8,已取消
24784,8235,2024-06-11 10:33:34,1889.93,已完成
24785,8235,2024-06-11 10:33:34,8934.84,已完成
24786,8236,2025-05-22 23:38:20,7532.83,已完成
24787,8236,2025-05-22 23:38:20,15131.8,已完成
24788,8236,2025-05-22 23:38:20,7598.98,已完成
24789,8236,2025-05-22 23:38:20,7665.12,已完成
24790,8237,2025-10-12 23:21:04,21140.34,已完成
24791,8237,2025-10-12 23:21:04,22247.18,已完成
24792,8237,2025-10-12 23:21:04,22281.32,已完成
24793,8237,2025-10-12 23:21:04,22789.88,已完成
24794,8238,2025-12-09 23:51:23,302.23,已完成
24795,8238,2025-12-09 23:51:23,632.21,已完成
24796,8238,2025-12-09 23:51:23,1595.0,已完成
24797,8238,2025-12-09 23:51:23,32487.46,已完成
24798,8238,2025-12-09 23:51:23,28774.93,已完成
24799,8239,2024-12-06 17:40:46,3596.05,已完成
24800,8240,2025-10-20 12:35:40,14725.74,已完成
24801,8240,2025-10-20 12:35:40,7605.59,已完成
24802,8241,2024-10-18 02:08:15,882.99,已支付
24803,8241,2024-10-18 02:08:15,42808.33,已支付
24804,8241,2024-10-18 02:08:15,25120.49,已支付
24805,8241,2024-10-18 02:08:15,77225.24,已支付
24806,8242,2024-09-10 00:19:07,1545.5,已完成
24807,8242,2024-09-10 00:19:07,16582.16,已完成
24808,8242,2024-09-10 00:19:07,16582.16,已完成
24809,8242,2024-09-10 00:19:07,9836.58,已完成
24810,8242,2024-09-10 00:19:07,9836.58,已完成
24811,8243,2026-04-24 13:40:45,12976.4,已完成
24812,8243,2026-04-24 13:40:45,17376.93,已完成
24813,8243,2026-04-24 13:40:45,24554.85,已完成
24814,8243,2026-04-24 13:40:45,18133.36,已完成
24815,8243,2026-04-24 13:40:45,27322.57,已完成
24816,8244,2026-01-30 07:06:01,4184.54,已完成
24817,8244,2026-01-30 07:06:01,27747.98,已完成
24818,8244,2026-01-30 07:06:01,30349.09,已完成
24819,8245,2025-03-23 15:56:36,1226.09,已取消
24820,8245,2025-03-23 15:56:36,1707.42,已取消
24821,8245,2025-03-23 15:56:36,2896.92,已取消
24822,8245,2025-03-23 15:56:36,3722.49,已取消
24823,8246,2025-06-02 21:37:20,142.64,已完成
24824,8247,2026-05-10 03:18:51,925.93,已完成
24825,8247,2026-05-10 03:18:51,2017.56,已完成
24826,8247,2026-05-10 03:18:51,3560.25,已完成
24827,8247,2026-05-10 03:18:51,5574.19,已完成
24828,8247,2026-05-10 03:18:51,5876.73,已完成
24829,8248,2026-02-10 19:13:49,77.6,已完成
24830,8249,2025-05-02 05:08:30,36.87,已取消
24831,8249,2025-05-02 05:08:30,829.41,已取消
24832,8250,2025-01-02 22:30:14,15411.04,已完成
24833,8250,2025-01-02 22:30:14,7960.24,已完成
24834,8250,2025-01-02 22:30:14,15925.77,已完成
24835,8251,2025-08-23 16:27:14,1955.75,已完成
24836,8251,2025-08-23 16:27:14,4463.43,已完成
24837,8252,2024-09-26 15:49:05,35952.44,已完成
24838,8252,2024-09-26 15:49:05,19405.9,已完成
24839,8253,2025-05-22 08:02:09,24932.04,已完成
24840,8253,2025-05-22 08:02:09,26679.89,已完成
24841,8253,2025-05-22 08:02:09,62577.68,已完成
24842,8254,2024-12-01 19:19:42,16.18,已取消
24843,8254,2024-12-01 19:19:42,418.8,已取消
24844,8254,2024-12-01 19:19:42,1294.83,已取消
24845,8254,2024-12-01 19:19:42,1382.97,已取消
24846,8255,2024-10-12 20:42:54,19992.12,已完成
24847,8255,2024-10-12 20:42:54,27979.83,已完成
24848,8255,2024-10-12 20:42:54,56029.81,已完成
24849,8256,2024-06-20 21:33:58,328.36,已取消
24850,8256,2024-06-20 21:33:58,1666.82,已取消
24851,8256,2024-06-20 21:33:58,1983.12,已取消
24852,8256,2024-06-20 21:33:58,3555.28,已取消
24853,8256,2024-06-20 21:33:58,4110.47,已取消
24854,8257,2025-05-10 20:09:18,16147.65,已支付
24855,8258,2024-08-19 19:00:54,11468.3,已支付
24856,8258,2024-08-19 19:00:54,25741.27,已支付
24857,8258,2024-08-19 19:00:54,27407.7,已支付
24858,8259,2024-06-29 23:27:17,200.04,已完成
24859,8259,2024-06-29 23:27:17,288.92,已完成
24860,8259,2024-06-29 23:27:17,3857.3,已完成
24861,8260,2026-05-10 15:08:46,3901.74,已完成
24862,8261,2025-04-03 18:43:24,37.41,已取消
24863,8261,2025-04-03 18:43:24,509.87,已取消
24864,8261,2025-04-03 18:43:24,509.06,已取消
24865,8261,2025-04-03 18:43:24,983.14,已取消
24866,8261,2025-04-03 18:43:24,1844.1,已取消
24867,8262,2025-11-10 20:25:24,7248.34,已完成
24868,8262,2025-11-10 20:25:24,9031.45,已完成
24869,8263,2025-12-27 23:54:44,712.04,已完成
24870,8263,2025-12-27 23:54:44,3862.88,已完成
24871,8263,2025-12-27 23:54:44,25160.81,已完成
24872,8264,2024-07-11 15:42:34,1813.28,已取消
24873,8264,2024-07-11 15:42:34,3806.15,已取消
24874,8264,2024-07-11 15:42:34,2484.17,已取消
24875,8264,2024-07-11 15:42:34,2390.66,已取消
24876,8265,2026-02-13 10:40:44,147.25,已取消
24877,8265,2026-02-13 10:40:44,123.02,已取消
24878,8265,2026-02-13 10:40:44,2687.97,已取消
24879,8266,2024-11-07 20:47:57,244.64,已完成
24880,8266,2024-11-07 20:47:57,33845.0,已完成
24881,8266,2024-11-07 20:47:57,63899.78,已完成
24882,8266,2024-11-07 20:47:57,58318.44,已完成
24883,8267,2025-10-11 13:48:13,5460.54,已完成
24884,8268,2026-05-20 11:20:33,33.95,已取消
24885,8269,2026-02-13 23:14:06,4439.74,已完成
24886,8269,2026-02-13 23:14:06,6224.87,已完成
24887,8269,2026-02-13 23:14:06,46819.86,已完成
24888,8269,2026-02-13 23:14:06,47912.82,已完成
24889,8270,2026-02-27 10:33:57,22337.99,已完成
24890,8270,2026-02-27 10:33:57,26383.35,已完成
24891,8271,2026-02-06 22:01:54,8203.47,已完成
24892,8271,2026-02-06 22:01:54,8203.47,已完成
24893,8271,2026-02-06 22:01:54,20165.98,已完成
24894,8271,2026-02-06 22:01:54,21351.15,已完成
24895,8272,2025-06-30 10:26:14,134.47,已取消
24896,8272,2025-06-30 10:26:14,329.1,已取消
24897,8272,2025-06-30 10:26:14,4540.89,已取消
24898,8272,2025-06-30 10:26:14,3163.74,已取消
24899,8273,2024-05-31 19:53:28,3182.14,已支付
24900,8274,2025-04-23 13:12:06,4072.46,已完成
24901,8274,2025-04-23 13:12:06,4142.18,已完成
24902,8274,2025-04-23 13:12:06,8615.4,已完成
24903,8274,2025-04-23 13:12:06,8933.77,已完成
24904,8274,2025-04-23 13:12:06,24673.92,已完成
24905,8275,2025-12-31 17:26:30,18401.54,已完成
24906,8275,2025-12-31 17:26:30,24514.68,已完成
24907,8276,2025-10-04 23:30:44,11158.5,已完成
24908,8276,2025-10-04 23:30:44,22489.52,已完成
24909,8276,2025-10-04 23:30:44,29789.71,已完成
24910,8276,2025-10-04 23:30:44,50931.15,已完成
24911,8277,2025-03-14 23:53:38,205.22,已取消
24912,8277,2025-03-14 23:53:38,507.86,已取消
24913,8277,2025-03-14 23:53:38,736.41,已取消
24914,8278,2025-05-01 21:54:08,6683.78,已完成
24915,8278,2025-05-01 21:54:08,11706.15,已完成
24916,8278,2025-05-01 21:54:08,53790.47,已完成
24917,8279,2025-07-15 15:39:50,1140.25,已取消
24918,8279,2025-07-15 15:39:50,796.7,已取消
24919,8279,2025-07-15 15:39:50,1372.47,已取消
24920,8280,2024-10-07 12:28:49,1439.32,已完成
24921,8281,2024-06-20 22:25:58,2056.63,已完成
24922,8281,2024-06-20 22:25:58,4191.66,已完成
24923,8281,2024-06-20 22:25:58,5205.95,已完成
24924,8281,2024-06-20 22:25:58,7088.3,已完成
24925,8281,2024-06-20 22:25:58,27805.27,已完成
24926,8282,2024-12-16 20:03:31,94.34,已支付
24927,8282,2024-12-16 20:03:31,33444.54,已支付
24928,8282,2024-12-16 20:03:31,42075.8,已支付
24929,8282,2024-12-16 20:03:31,42660.49,已支付
24930,8283,2025-02-05 19:37:56,40227.89,已完成
24931,8284,2025-10-08 22:51:51,770.12,已完成
24932,8285,2025-11-24 10:20:11,31417.71,已完成
24933,8285,2025-11-24 10:20:11,33363.19,已完成
24934,8285,2025-11-24 10:20:11,34366.64,已完成
24935,8285,2025-11-24 10:20:11,34908.78,已完成
24936,8285,2025-11-24 10:20:11,20013.69,已完成
24937,8286,2026-02-03 17:46:44,2207.94,已支付
24938,8286,2026-02-03 17:46:44,5726.77,已支付
24939,8287,2024-11-17 17:12:47,67.44,已完成
24940,8287,2024-11-17 17:12:47,441.14,已完成
24941,8287,2024-11-17 17:12:47,773.56,已完成
24942,8288,2025-05-25 16:50:07,99.92,已取消
24943,8288,2025-05-25 16:50:07,72.14,已取消
24944,8289,2025-02-04 20:33:01,3233.09,已完成
24945,8289,2025-02-04 20:33:01,4704.33,已完成
24946,8290,2025-08-29 07:30:27,184.89,已取消
24947,8290,2025-08-29 07:30:27,886.06,已取消
24948,8291,2024-07-19 19:19:22,16921.88,已完成
24949,8291,2024-07-19 19:19:22,25617.83,已完成
24950,8291,2024-07-19 19:19:22,30630.39,已完成
24951,8291,2024-07-19 19:19:22,47775.08,已完成
24952,8292,2025-05-11 22:02:19,1984.93,已完成
24953,8292,2025-05-11 22:02:19,22063.6,已完成
