item_id,order_id,product_id,quantity,item_amount
64073,28187,2,1,7382.33
64074,28188,5,1,70.22
64075,28189,5,3,210.67
64076,28189,319,1,15376.4
64077,28190,5,3,210.67
64078,28190,351,2,10548.2
64079,28190,319,1,15376.4
64080,28191,279,2,161.41
64081,28192,466,3,321.6
64082,28192,279,4,322.81
64083,28193,466,6,643.21
64084,28193,5,1,74.41
64085,28193,279,6,484.22
64086,28194,466,2,214.4
64087,28194,7,2,14473.43
64088,28194,5,2,148.81
64089,28194,279,3,242.11
64090,28195,1,1,2018.41
64091,28196,1,1,2018.41
64092,28196,130,3,2873.07
64093,28197,1,1,2018.41
64094,28197,130,2,1915.38
64095,28197,277,1,3198.49
64096,28198,1,2,4036.82
64097,28198,130,3,2873.07
64098,28198,277,1,3198.49
64099,28198,6,1,21346.41
64100,28199,1,2,4036.82
64101,28199,130,3,2873.07
64102,28199,484,4,494.97
64103,28199,6,2,42692.82
64104,28199,277,1,3198.49
64105,28200,5,3,212.6
64106,28201,4,3,105.72
64107,28201,5,3,212.6
64108,28202,1,1,1848.98
64109,28202,4,4,140.96
64110,28202,5,3,212.6
64111,28203,192,1,353.19
64112,28203,1,2,3697.96
64113,28203,4,6,211.45
64114,28203,5,3,212.6
64115,28204,192,3,1059.56
64116,28204,1,1,1848.98
64117,28204,4,6,211.45
64118,28204,5,3,212.6
64119,28205,9,1,14462.45
64120,28206,132,2,5286.36
64121,28207,6,2,44099.97
64122,28208,2,1,9100.05
64123,28208,6,1,22049.99
64124,28209,2,1,9100.05
64125,28209,6,2,44099.97
64126,28209,7,1,7771.81
64127,28210,9,2,38069.1
64128,28211,9,1,19034.55
64129,28211,10,2,192.6
64130,28212,9,1,19034.55
64131,28212,10,2,192.6
64132,28212,372,1,12650.48
64133,28213,9,1,19034.55
64134,28213,10,1,96.3
64135,28213,2,2,16455.82
64136,28213,372,1,12650.48
64137,28214,2,1,8227.91
64138,28214,7,1,7026.97
64139,28214,9,2,38069.1
64140,28214,10,2,192.6
64141,28214,372,1,12650.48
64142,28215,334,6,1592.52
64143,28216,323,2,18640.11
64144,28216,334,2,530.84
64145,28217,2,1,9014.11
64146,28217,323,2,18640.11
64147,28217,334,2,530.84
64148,28218,6,2,33722.97
64149,28219,6,1,16861.49
64150,28219,23,2,26444.04
64151,28220,1,2,3188.68
64152,28220,6,1,16861.49
64153,28220,23,1,13222.02
64154,28221,5,3,174.61
64155,28222,434,1,2140.37
64156,28222,5,1,58.2
64157,28223,1,1,1518.64
64158,28223,434,1,2140.37
64159,28223,5,1,58.2
64160,28224,3,1,943.97
64161,28225,9,1,19307.57
64162,28226,9,2,38615.14
64163,28226,4,6,218.67
64164,28227,316,1,2544.84
64165,28228,200,1,6378.57
64166,28228,316,1,2544.84
64167,28229,200,1,6378.57
64168,28229,2,2,13393.37
64169,28229,316,2,5089.67
64170,28230,200,1,6378.57
64171,28230,2,2,13393.37
64172,28230,316,2,5089.67
64173,28230,484,2,188.13
64174,28231,80,1,9921.92
64175,28232,80,1,9921.92
64176,28232,5,1,56.58
64177,28233,80,1,9921.92
64178,28233,499,1,277.78
64179,28233,5,2,113.15
64180,28234,2,2,16195.85
64181,28235,1,1,1819.85
64182,28236,436,1,11581.18
64183,28237,436,1,11581.18
64184,28237,5,2,115.01
64185,28238,4,2,57.19
64186,28238,436,1,11581.18
64187,28238,5,1,57.5
64188,28239,436,1,11581.18
64189,28239,4,2,57.19
64190,28239,5,3,172.51
64191,28239,7,2,11185.64
64192,28240,5,1,68.34
64193,28241,10,2,166.94
64194,28242,10,2,166.94
64195,28242,447,2,4405.51
64196,28243,2,2,18179.09
64197,28244,2,1,9089.55
64198,28244,499,2,783.77
64199,28245,4,5,186.61
64200,28246,4,5,186.61
64201,28247,8,2,3750.36
64202,28247,4,4,149.29
64203,28248,366,3,253.32
64204,28249,404,3,2538.9
64205,28249,366,3,253.32
64206,28250,8,2,3436.52
64207,28251,8,2,3436.52
64208,28251,253,1,4367.48
64209,28252,8,2,3436.52
64210,28252,253,2,8734.95
64211,28252,15,1,586.47
64212,28253,23,1,14486.88
64213,28254,370,1,14374.04
64214,28254,23,1,14486.88
64215,28255,370,1,14374.04
64216,28255,251,6,1306.92
64217,28255,23,2,28973.76
64218,28256,8,2,3345.69
64219,28256,370,1,14374.04
64220,28256,251,3,653.46
64221,28256,23,1,14486.88
64222,28257,362,2,1124.16
64223,28258,362,2,1124.16
64224,28258,91,1,3521.07
64225,28259,362,1,562.08
64226,28259,91,1,3521.07
64227,28259,207,2,4754.15
64228,28260,3,1,760.42
64229,28261,3,2,1520.85
64230,28261,5,2,128.09
64231,28262,197,5,612.64
64232,28263,2,2,13702.49
64233,28264,2,2,13702.49
64234,28265,2,2,13702.49
64235,28265,215,1,8507.5
64236,28266,2,1,6851.25
64237,28266,7,1,5851.24
64238,28266,215,2,17015.0
64239,28267,2,2,13702.49
64240,28267,215,2,17015.0
64241,28267,5,3,180.49
64242,28267,7,2,11702.48
64243,28268,1,1,1471.65
64244,28269,1,2,2943.3
64245,28269,34,2,5670.33
64246,28270,1,2,2943.3
64247,28270,34,1,2835.16
64248,28270,7,2,10971.43
64249,28271,1,2,2943.3
64250,28271,34,1,2835.16
64251,28271,4,6,168.3
64252,28271,7,2,10971.43
64253,28272,134,6,535.46
64254,28273,465,3,663.77
64255,28273,134,4,356.98
64256,28274,465,1,221.26
64257,28274,134,5,446.22
64258,28274,6,2,32058.48
64259,28275,465,3,663.77
64260,28275,451,1,675.11
64261,28275,134,3,267.73
64262,28275,6,1,16029.24
64263,28276,84,1,1151.03
64264,28277,84,2,2302.06
64265,28277,198,6,1934.59
64266,28278,146,2,3901.49
64267,28278,84,2,2302.06
64268,28278,198,6,1934.59
64269,28279,146,1,1950.75
64270,28279,3,1,922.33
64271,28279,84,2,2302.06
64272,28279,198,6,1934.59
64273,28280,486,2,137.2
64274,28281,157,1,359.0
64275,28281,486,3,205.8
64276,28282,4,3,91.01
64277,28282,157,2,718.01
64278,28282,486,3,205.8
64279,28283,131,3,1853.33
64280,28283,4,4,121.35
64281,28283,157,1,359.0
64282,28283,486,2,137.2
64283,28284,233,1,1499.68
64284,28285,8,1,2012.43
64285,28285,233,2,2999.36
64286,28286,8,1,2012.43
64287,28286,233,1,1499.68
64288,28286,9,1,21219.12
64289,28287,2,2,14741.09
64290,28288,2,1,7370.55
64291,28288,7,1,6294.74
64292,28289,196,2,13703.56
64293,28290,196,1,6851.78
64294,28290,406,1,18645.03
64295,28291,196,1,6851.78
64296,28291,37,1,11861.99
64297,28291,406,2,37290.06
64298,28292,456,2,4267.79
64299,28293,456,1,2133.89
64300,28293,6,1,17301.66
64301,28294,456,1,2133.89
64302,28294,2,1,7140.42
64303,28294,6,1,17301.66
64304,28295,456,2,4267.79
64305,28295,9,1,16518.72
64306,28295,2,2,14280.83
64307,28295,6,2,34603.33
64308,28296,456,2,4267.79
64309,28296,9,2,33037.45
64310,28296,2,1,7140.42
64311,28296,6,1,17301.66
64312,28297,3,1,799.62
64313,28298,3,2,1599.24
64314,28298,430,3,831.78
64315,28299,2,2,18698.51
64316,28300,2,2,18698.51
64317,28300,15,2,1400.27
64318,28301,2,1,9349.26
64319,28301,236,2,13292.75
64320,28301,15,2,1400.27
64321,28302,2,2,18698.51
64322,28302,236,2,13292.75
64323,28302,5,2,164.19
64324,28302,15,2,1400.27
64325,28303,2,2,18698.51
64326,28303,3,1,974.75
64327,28303,5,1,82.1
64328,28303,236,1,6646.37
64329,28303,15,2,1400.27
64330,28304,5,1,59.6
64331,28305,154,6,693.27
64332,28305,5,1,59.6
64333,28306,361,2,112.29
64334,28306,154,6,693.27
64335,28306,5,2,119.2
64336,28307,5,3,213.73
64337,28308,115,3,1252.23
64338,28309,4,5,141.6
64339,28310,4,4,113.28
64340,28310,5,2,113.89
64341,28311,4,4,113.28
64342,28311,5,1,56.95
64343,28311,308,2,24922.79
64344,28312,4,4,113.28
64345,28312,5,3,170.84
64346,28312,308,1,12461.39
64347,28312,391,2,25736.34
64348,28313,25,1,433.22
64349,28314,25,1,433.22
64350,28314,1,2,3464.08
64351,28315,25,1,433.22
64352,28315,1,2,3464.08
64353,28315,9,1,17488.86
64354,28316,25,2,866.45
64355,28316,455,3,179.48
64356,28316,1,1,1732.04
64357,28316,9,1,17488.86
64358,28317,121,6,1660.27
64359,28318,5,3,237.62
64360,28319,5,2,158.42
64361,28320,159,1,4846.52
64362,28321,164,1,18229.34
64363,28322,424,2,893.56
64364,28322,164,1,18229.34
64365,28323,424,2,893.56
64366,28323,164,1,18229.34
64367,28323,7,2,14514.81
64368,28324,424,2,893.56
64369,28324,164,1,18229.34
64370,28324,6,2,41181.05
64371,28324,7,2,14514.81
64372,28325,1,1,1946.94
64373,28325,164,1,18229.34
64374,28325,6,1,20590.53
64375,28325,7,1,7257.41
64376,28325,424,1,446.78
64377,28326,7,2,15320.75
64378,28327,9,2,41500.61
64379,28327,7,2,15320.75
64380,28328,8,2,3935.94
64381,28328,9,1,20750.31
64382,28328,7,1,7660.37
64383,28329,8,1,1967.97
64384,28329,9,2,41500.61
64385,28329,6,1,21733.81
64386,28329,7,2,15320.75
64387,28330,6,2,43467.63
64388,28330,7,1,7660.37
64389,28330,8,2,3935.94
64390,28330,9,2,41500.61
64391,28330,82,2,1664.88
64392,28331,9,2,34935.08
64393,28332,9,1,17467.54
64394,28332,7,2,12896.95
64395,28333,272,1,11725.79
64396,28334,4,5,170.35
64397,28335,4,3,102.21
64398,28335,5,2,137.02
64399,28336,4,5,170.35
64400,28336,5,3,205.53
64401,28336,6,1,18904.98
64402,28337,160,2,3869.53
64403,28337,4,2,68.14
64404,28337,5,2,137.02
64405,28337,6,1,18904.98
64406,28338,160,1,1934.77
64407,28338,196,2,11772.3
64408,28338,4,6,204.42
64409,28338,5,3,205.53
64410,28338,6,2,37809.96
64411,28339,5,1,64.19
64412,28340,236,1,5196.32
64413,28340,5,3,192.56
64414,28341,1,1,1436.03
64415,28342,1,2,2872.06
64416,28342,308,1,12043.78
64417,28343,486,1,62.96
64418,28344,9,2,40140.53
64419,28345,7,1,7582.18
64420,28346,215,2,17682.97
64421,28347,5,3,185.48
64422,28348,8,2,3089.52
64423,28348,5,1,61.83
64424,28349,8,2,3089.52
64425,28349,3,1,734.06
64426,28349,5,2,123.65
64427,28350,8,2,3089.52
64428,28350,3,2,1468.12
64429,28350,5,3,185.48
64430,28350,383,1,9579.98
64431,28351,8,2,3089.52
64432,28351,3,1,734.06
64433,28351,5,2,123.65
64434,28351,383,1,9579.98
64435,28352,292,1,10436.32
64436,28353,7,2,11630.37
64437,28354,10,2,159.39
64438,28354,7,2,11630.37
64439,28355,10,3,239.09
64440,28355,163,1,938.12
64441,28355,7,1,5815.19
64442,28356,1,2,3120.07
64443,28356,10,1,79.7
64444,28356,163,2,1876.23
64445,28356,7,2,11630.37
64446,28357,490,5,986.74
64447,28358,1,2,3334.63
64448,28358,490,4,789.39
64449,28359,8,1,1596.67
64450,28359,1,2,3334.63
64451,28359,490,6,1184.09
64452,28360,8,1,1596.67
64453,28360,1,1,1667.32
64454,28360,490,4,789.39
64455,28360,156,2,4634.99
64456,28361,1,2,3334.63
64457,28361,421,1,11648.9
64458,28361,8,2,3193.34
64459,28361,490,3,592.05
64460,28361,156,1,2317.49
64461,28362,465,2,618.37
64462,28363,465,2,618.37
64463,28363,1,1,2117.99
64464,28364,54,1,938.4
64465,28364,465,2,618.37
64466,28364,1,2,4235.98
64467,28365,465,3,927.56
64468,28365,3,1,963.81
64469,28365,54,3,2815.2
64470,28365,1,2,4235.98
64471,28366,1,1,2117.99
64472,28366,3,2,1927.62
64473,28366,465,2,618.37
64474,28366,54,1,938.4
64475,28366,478,1,6102.5
64476,28367,411,6,1269.18
64477,28368,411,5,1057.65
64478,28368,4,3,82.82
64479,28369,185,2,1564.2
64480,28370,185,1,782.1
64481,28370,2,1,6619.64
64482,28371,451,1,823.37
64483,28372,451,1,823.37
64484,28372,174,1,943.79
64485,28373,173,1,7450.33
64486,28374,173,1,7450.33
64487,28374,63,1,191.96
64488,28375,145,2,8867.96
64489,28375,173,2,14900.66
64490,28375,63,1,191.96
64491,28376,145,1,4433.98
64492,28376,39,2,8389.63
64493,28376,173,1,7450.33
64494,28376,63,1,191.96
64495,28377,39,2,8389.63
64496,28377,173,2,14900.66
64497,28377,145,1,4433.98
64498,28377,444,1,9747.89
64499,28377,63,1,191.96
64500,28378,6,1,17312.26
64501,28379,362,1,585.04
64502,28379,6,1,17312.26
64503,28380,2,1,7656.47
64504,28381,8,2,3359.74
64505,28381,2,1,7656.47
64506,28382,1,1,1683.13
64507,28383,1,1,1683.13
64508,28383,260,3,401.68
64509,28384,7,1,5763.64
64510,28385,114,1,16287.32
64511,28385,7,2,11527.28
64512,28386,114,2,32574.64
64513,28386,95,2,1228.38
64514,28386,7,2,11527.28
64515,28387,114,1,16287.32
64516,28387,7,2,11527.28
64517,28387,95,1,614.19
64518,28388,155,1,9343.24
64519,28389,3,1,869.08
64520,28389,155,1,9343.24
64521,28390,363,5,1375.16
64522,28390,3,1,869.08
64523,28390,155,1,9343.24
64524,28391,3,1,869.08
64525,28391,363,6,1650.19
64526,28391,155,1,9343.24
64527,28391,499,1,359.39
64528,28392,10,2,161.97
64529,28393,10,3,242.96
64530,28393,7,2,11818.63
64531,28394,384,3,228.73
64532,28394,10,2,161.97
64533,28394,7,1,5909.32
64534,28395,384,5,381.22
64535,28395,10,1,80.99
64536,28395,3,1,721.4
64537,28395,7,1,5909.32
64538,28396,10,3,294.25
64539,28397,249,1,3047.05
64540,28398,249,2,6094.1
64541,28398,9,2,33506.98
64542,28399,249,1,3047.05
64543,28399,457,3,228.55
64544,28399,9,2,33506.98
64545,28400,422,1,1968.12
64546,28401,265,2,19462.6
64547,28401,422,2,3936.25
64548,28402,265,1,9731.3
64549,28402,422,2,3936.25
64550,28402,353,3,2902.84
64551,28403,336,1,4553.36
64552,28403,265,1,9731.3
64553,28403,422,2,3936.25
64554,28403,353,3,2902.84
64555,28404,125,1,7627.46
64556,28405,8,1,2003.78
64557,28406,8,2,4007.56
64558,28406,9,2,42255.76
64559,28407,8,1,1690.12
64560,28408,8,1,1690.12
64561,28408,3,1,803.13
64562,28409,8,1,1690.12
64563,28409,9,1,17820.69
64564,28409,3,2,1606.27
64565,28410,8,1,1690.12
64566,28410,9,1,17820.69
64567,28410,3,2,1606.27
64568,28410,139,1,654.51
64569,28411,1,2,3332.3
64570,28412,6,1,17308.99
64571,28413,443,1,521.81
64572,28413,6,2,34617.98
64573,28414,443,3,1565.44
64574,28414,4,3,93.58
64575,28414,6,2,34617.98
64576,28415,6,1,22280.87
64577,28416,313,1,12350.24
64578,28416,6,1,22280.87
64579,28417,477,2,11500.03
64580,28418,2,2,18450.99
64581,28419,2,1,9225.5
64582,28419,3,1,961.85
64583,28420,2,2,18450.99
64584,28420,3,2,1923.7
64585,28420,375,1,13283.52
64586,28421,2,2,18450.99
64587,28421,3,1,961.85
64588,28421,71,2,41430.56
64589,28421,375,1,13283.52
64590,28422,2,1,9225.5
64591,28422,3,2,1923.7
64592,28422,71,1,20715.28
64593,28422,375,2,26567.04
64594,28422,89,1,755.47
64595,28423,184,2,493.14
64596,28424,184,6,1479.42
64597,28424,219,1,6326.44
64598,28425,184,2,493.14
64599,28425,219,1,6326.44
64600,28425,5,2,162.28
64601,28426,184,6,1479.42
64602,28426,219,1,6326.44
64603,28426,260,3,505.22
64604,28426,5,1,81.14
64605,28427,3,1,884.83
64606,28428,3,1,884.83
64607,28428,7,2,14496.18
64608,28429,335,1,884.85
64609,28430,9,1,16401.55
64610,28431,72,2,7288.95
64611,28431,9,2,32803.1
64612,28432,72,2,7288.95
64613,28432,9,2,32803.1
64614,28432,452,1,5196.11
64615,28433,72,1,3644.48
64616,28433,9,1,16401.55
64617,28433,452,1,5196.11
64618,28433,1,2,3248.71
64619,28434,72,2,7288.95
64620,28434,9,1,16401.55
64621,28434,452,1,5196.11
64622,28434,1,2,3248.71
64623,28435,414,1,419.7
64624,28436,414,1,419.7
64625,28436,6,2,33241.04
64626,28437,4,5,149.77
64627,28437,414,1,419.7
64628,28437,6,1,16620.52
64629,28438,1,2,3143.11
64630,28438,4,3,89.86
64631,28438,414,3,1259.1
64632,28438,6,1,16620.52
64633,28439,3,2,1641.6
64634,28440,3,1,820.8
64635,28440,6,1,19075.92
64636,28441,3,2,1641.6
64637,28441,12,1,791.21
64638,28441,6,2,38151.83
64639,28442,2,1,6510.86
64640,28443,2,1,6510.86
64641,28444,2,1,6510.86
64642,28444,243,1,10970.26
64643,28445,8,2,3497.06
64644,28446,8,1,1748.53
64645,28446,403,1,10469.42
64646,28447,8,1,1748.53
64647,28447,403,1,10469.42
64648,28447,358,1,16084.46
64649,28448,109,4,977.21
64650,28449,194,1,10090.41
64651,28450,8,1,1708.57
64652,28450,194,2,20180.81
64653,28451,497,2,12594.23
64654,28452,497,2,12594.23
64655,28452,1,2,4243.23
64656,28453,497,1,6297.11
64657,28453,2,2,18520.26
64658,28453,1,2,4243.23
64659,28454,497,2,12594.23
64660,28454,2,2,18520.26
64661,28454,1,1,2121.62
64662,28454,342,1,10012.61
64663,28455,1,1,2121.62
64664,28455,162,6,1681.4
64665,28455,2,1,9260.13
64666,28455,497,2,12594.23
64667,28455,342,1,10012.61
64668,28456,122,1,7263.08
64669,28457,242,1,762.96
64670,28458,242,1,762.96
64671,28458,2,1,9323.89
64672,28459,242,3,2288.89
64673,28459,2,2,18647.77
64674,28459,4,5,203.58
64675,28460,2,2,15876.49
64676,28461,170,2,10903.84
64677,28461,2,2,15876.49
64678,28462,495,1,818.2
64679,28463,4,3,116.37
64680,28464,3,1,926.12
64681,28464,4,2,77.58
64682,28465,498,1,4058.85
64683,28466,498,1,4058.85
64684,28466,2,1,6619.59
64685,28467,3,2,1380.31
64686,28467,498,1,4058.85
64687,28467,2,2,13239.18
64688,28468,2,2,13239.18
64689,28468,498,1,4058.85
64690,28468,3,2,1380.31
64691,28468,70,1,9499.27
64692,28469,3,2,1380.31
64693,28469,2,2,13239.18
64694,28469,498,1,4058.85
64695,28469,70,1,9499.27
64696,28470,8,1,2023.52
64697,28471,8,2,4047.04
64698,28471,282,1,2188.62
64699,28472,8,2,4047.04
64700,28472,282,1,2188.62
64701,28472,3,1,961.56
64702,28473,8,1,2023.52
64703,28473,282,1,2188.62
64704,28473,3,1,961.56
64705,28473,44,6,1990.75
64706,28474,8,1,2023.52
64707,28474,282,1,2188.62
64708,28474,3,2,1923.13
64709,28474,44,5,1658.96
64710,28475,2,2,15126.32
64711,28476,2,1,7563.16
64712,28476,5,2,132.83
64713,28477,41,2,21598.02
64714,28477,2,1,7563.16
64715,28477,5,3,199.24
64716,28478,79,2,29342.73
64717,28479,449,2,22389.8
64718,28479,79,1,14671.36
64719,28480,449,2,22389.8
64720,28480,5,1,67.13
64721,28480,79,2,29342.73
64722,28481,1,2,3717.29
64723,28482,1,2,3717.29
64724,28482,4,3,106.28
64725,28483,1,1,1858.64
64726,28483,393,5,1077.02
64727,28483,4,3,106.28
64728,28484,1,1,1858.64
64729,28484,393,3,646.21
64730,28484,4,5,177.13
64731,28484,6,2,39313.46
64732,28485,200,1,7635.1
64733,28486,200,1,7635.1
64734,28486,2,1,8015.88
64735,28487,200,1,7635.1
64736,28487,2,1,8015.88
64737,28487,7,2,13691.76
64738,28488,385,3,2267.62
64739,28489,385,2,1511.75
64740,28489,6,1,16068.84
64741,28490,385,2,1511.75
64742,28490,470,2,571.1
64743,28490,6,1,16068.84
64744,28491,7,2,13627.31
64745,28492,10,2,186.76
64746,28492,7,1,6813.66
64747,28493,10,2,186.76
64748,28493,39,1,4703.17
64749,28493,7,2,13627.31
64750,28494,90,1,8380.15
64751,28495,17,6,382.42
64752,28496,17,5,318.68
64753,28496,1,1,1943.6
64754,28497,43,2,268.2
64755,28498,3,2,1495.91
64756,28499,3,2,1495.91
64757,28500,3,1,747.95
64758,28500,4,5,156.64
64759,28501,3,2,1495.91
64760,28501,4,4,125.31
64761,28501,5,1,63.0
64762,28502,2,2,16414.03
64763,28503,2,1,8207.02
64764,28503,10,1,96.06
64765,28504,2,1,8207.02
64766,28504,10,3,288.17
64767,28504,12,3,2474.45
64768,28505,2,1,8207.02
64769,28505,10,3,288.17
64770,28505,12,2,1649.63
64771,28505,6,1,19886.1
64772,28506,2,2,16414.03
64773,28506,6,2,39772.21
64774,28506,10,1,96.06
64775,28506,12,3,2474.45
64776,28506,381,1,6576.66
64777,28507,4,3,87.49
64778,28508,100,2,16729.9
64779,28508,4,2,58.33
64780,28509,457,5,351.29
64781,28509,100,1,8364.95
64782,28509,4,2,58.33
64783,28510,457,4,281.04
64784,28510,100,2,16729.9
64785,28510,4,4,116.66
64786,28510,495,3,2522.61
64787,28511,4,5,180.34
64788,28512,2,1,8259.53
64789,28512,4,5,180.34
64790,28513,2,2,16519.05
64791,28513,4,3,108.2
64792,28513,330,2,1292.66
64793,28514,2,2,16519.05
64794,28514,4,2,72.14
64795,28514,330,2,1292.66
64796,28514,7,2,14107.94
64797,28515,1,1,1892.36
64798,28515,2,1,8259.53
64799,28515,4,3,108.2
64800,28515,7,1,7053.97
64801,28515,330,1,646.33
64802,28516,3,1,862.97
64803,28517,3,2,1725.93
64804,28517,69,2,3456.75
64805,28518,381,2,11192.22
64806,28519,265,2,16234.7
64807,28519,381,2,11192.22
64808,28520,265,1,8117.35
64809,28520,4,5,152.48
64810,28520,381,1,5596.11
64811,28521,265,2,16234.7
64812,28521,4,6,182.97
64813,28521,381,2,11192.22
64814,28521,358,1,14094.41
64815,28522,4,5,152.48
64816,28522,358,2,28188.82
64817,28522,265,1,8117.35
64818,28522,46,1,17478.44
64819,28522,381,1,5596.11
64820,28523,452,1,5118.22
64821,28524,1,1,1600.01
64822,28524,452,1,5118.22
64823,28525,1,2,3200.02
64824,28525,452,1,5118.22
64825,28525,254,3,2536.72
64826,28526,88,1,245.59
64827,28527,88,2,491.19
64828,28527,462,2,11027.4
64829,28528,88,2,491.19
64830,28528,462,1,5513.7
64831,28528,6,1,22170.67
64832,28529,400,1,9988.79
64833,28530,400,1,9988.79
64834,28530,9,2,34700.97
64835,28531,400,1,9988.79
64836,28531,9,2,34700.97
64837,28531,2,1,7499.95
64838,28532,400,1,9988.79
64839,28532,9,2,34700.97
64840,28532,2,1,7499.95
64841,28532,86,2,17378.54
64842,28533,2,2,14999.91
64843,28533,485,2,8283.46
64844,28533,9,2,34700.97
64845,28533,400,1,9988.79
64846,28533,86,1,8689.27
64847,28534,8,2,3038.0
64848,28535,8,1,1519.0
64849,28535,4,3,90.7
64850,28536,8,1,1519.0
64851,28536,323,1,7158.24
64852,28536,4,6,181.4
64853,28537,285,1,3865.09
64854,28538,8,2,3559.66
64855,28538,285,1,3865.09
64856,28539,10,3,230.47
64857,28540,1,2,3007.67
64858,28540,10,1,76.82
64859,28541,1,2,3007.67
64860,28541,10,1,76.82
64861,28542,1,1,1503.84
64862,28542,10,1,76.82
64863,28542,2,1,6563.74
64864,28543,1,1,1503.84
64865,28543,10,2,153.65
64866,28543,2,2,13127.48
64867,28543,6,2,31808.68
64868,28544,8,1,2028.28
64869,28545,8,2,4056.57
64870,28545,1,1,2118.03
64871,28546,7,1,6167.72
64872,28547,246,2,4526.81
64873,28547,7,2,12335.44
64874,28548,480,1,519.14
64875,28549,480,2,1038.29
64876,28549,180,6,571.13
64877,28550,480,1,519.14
64878,28550,282,2,4363.65
64879,28550,180,6,571.13
64880,28551,181,2,10778.61
64881,28552,4,6,175.32
64882,28553,9,1,16874.99
64883,28554,9,2,33749.98
64884,28554,6,1,17674.82
64885,28555,9,1,16874.99
64886,28555,93,5,880.39
64887,28555,6,1,17674.82
64888,28556,177,2,910.1
64889,28557,464,1,1576.93
64890,28557,177,1,455.05
64891,28558,464,1,1576.93
64892,28558,177,3,1365.16
64893,28558,8,2,3093.61
64894,28559,464,1,1576.93
64895,28559,177,2,910.1
64896,28559,66,2,7761.29
64897,28559,8,1,1546.81
64898,28560,66,2,7761.29
64899,28560,8,1,1546.81
64900,28560,464,2,3153.86
64901,28560,177,1,455.05
64902,28560,378,1,2251.79
64903,28561,465,2,541.22
64904,28562,465,2,541.22
64905,28562,9,2,37435.27
64906,28563,465,2,541.22
64907,28563,9,2,37435.27
64908,28563,311,1,16660.23
64909,28564,465,1,270.61
64910,28564,393,4,859.34
64911,28564,9,1,18717.63
64912,28564,311,1,16660.23
64913,28565,27,2,1944.72
64914,28566,8,1,1873.23
64915,28566,27,2,1944.72
64916,28567,8,2,3746.47
64917,28567,10,1,99.93
64918,28567,27,2,1944.72
64919,28568,8,1,1873.23
64920,28568,10,2,199.86
64921,28568,27,1,972.36
64922,28568,375,1,12293.29
64923,28569,8,2,3746.47
64924,28569,392,1,5374.12
64925,28569,10,3,299.79
64926,28569,375,2,24586.58
64927,28569,27,1,972.36
64928,28570,112,2,2266.11
64929,28571,112,2,2266.11
64930,28571,2,2,12933.81
64931,28572,112,1,1133.06
64932,28572,2,1,6466.9
64933,28572,6,1,15669.71
64934,28573,112,2,2266.11
64935,28573,57,2,3702.65
64936,28573,2,1,6466.9
64937,28573,6,2,31339.41
64938,28574,145,1,4320.38
64939,28575,145,2,8640.76
64940,28575,3,2,1445.77
64941,28576,2,2,13463.61
64942,28577,385,2,1534.59
64943,28577,2,2,13463.61
64944,28578,111,1,1298.8
64945,28579,88,1,203.66
64946,28580,88,2,407.32
64947,28580,190,2,2660.47
64948,28581,128,2,3917.51
64949,28582,128,2,3917.51
64950,28582,7,2,15281.81
64951,28583,128,2,3917.51
64952,28583,496,2,15287.6
64953,28583,7,2,15281.81
64954,28584,9,2,34248.96
64955,28585,8,2,3248.19
64956,28585,9,1,17124.48
64957,28586,3,1,722.87
64958,28587,1,1,1588.52
64959,28587,3,1,722.87
64960,28588,1,2,3177.05
64961,28588,401,1,7728.02
64962,28588,3,1,722.87
64963,28589,1,2,3177.05
64964,28589,401,1,7728.02
64965,28589,3,1,722.87
64966,28589,4,6,181.66
64967,28590,299,3,388.36
64968,28591,299,3,388.36
64969,28591,461,3,2264.86
64970,28592,275,2,14900.78
64971,28592,299,5,647.27
64972,28592,461,3,2264.86
64973,28593,299,4,517.82
64974,28593,275,2,14900.78
64975,28593,172,2,28451.4
64976,28593,461,3,2264.86
64977,28594,328,2,4084.36
64978,28594,299,6,776.72
64979,28594,172,1,14225.7
64980,28594,461,1,754.95
64981,28594,275,1,7450.39
64982,28595,100,2,16796.19
64983,28596,100,1,8398.1
64984,28596,4,2,58.56
64985,28597,220,1,211.72
64986,28597,100,2,16796.19
64987,28597,4,6,175.68
64988,28598,100,2,16796.19
64989,28598,317,1,420.62
64990,28598,220,1,211.72
64991,28598,4,3,87.84
64992,28599,4,5,146.4
64993,28599,100,1,8398.1
64994,28599,9,1,15511.71
64995,28599,220,2,423.43
64996,28599,317,1,420.62
64997,28600,5,3,228.52
64998,28601,377,2,9835.83
64999,28601,5,3,228.52
65000,28602,377,1,4917.91
65001,28602,5,2,152.35
65002,28602,1,2,3974.99
65003,28603,377,2,9835.83
65004,28603,67,1,4473.25
65005,28603,5,2,152.35
65006,28603,1,1,1987.5
65007,28604,240,1,6522.59
65008,28605,240,1,6522.59
65009,28605,5,2,113.56
65010,28606,240,2,13045.19
65011,28606,5,2,113.56
65012,28606,446,1,3387.29
65013,28607,407,1,222.56
65014,28608,190,1,1117.14
65015,28608,407,3,667.69
65016,28609,4,5,139.13
65017,28609,190,2,2234.28
65018,28609,407,2,445.13
65019,28610,3,1,684.05
65020,28611,6,2,36563.1
65021,28612,328,2,3914.53
65022,28612,6,1,18281.55
65023,28613,328,1,1957.27
